id_proposicao,uri,nome,codTipo,tipo,ordemAssinatura,proponente
593065,https://dadosabertos.camara.leg.br/api/v2/deputados/73584,Antonio Carlos Mendes Thame,10000,Deputado(a),1,1
2236235,https://dadosabertos.camara.leg.br/api/v2/orgaos/253,Poder Executivo,30000,Órgão do Poder Executivo,1,1
2236222,https://dadosabertos.camara.leg.br/api/v2/deputados/204429,João H. Campos,10000,Deputado(a),1,1
2236218,https://dadosabertos.camara.leg.br/api/v2/orgaos/102223,Associação Nacional de Fibromiálgicos e Doenças Correlacionadas,70000,Sociedade Civil,1,1
2181447,https://dadosabertos.camara.leg.br/api/v2/deputados/164360,Carmen Zanotto,10000,Deputado(a),1,1
2077498,https://dadosabertos.camara.leg.br/api/v2/deputados/141383,Antonio Bulhões,10000,Deputado(a),1,1
2236217,https://dadosabertos.camara.leg.br/api/v2/orgaos/102150,Sindicato Nacional dos Trabalhadores em Fundações Públicas Federais da Geografia e Estatística,70000,Sociedade Civil,1,1
2236241,https://dadosabertos.camara.leg.br/api/v2/orgaos/253,Poder Executivo,30000,Órgão do Poder Executivo,1,1
2236223,https://dadosabertos.camara.leg.br/api/v2/orgaos/253,Poder Executivo,30000,Órgão do Poder Executivo,1,1
2116186,https://dadosabertos.camara.leg.br/api/v2/deputados/178956,Mariana Carvalho,10000,Deputado(a),1,1
2236243,https://dadosabertos.camara.leg.br/api/v2/deputados/204480,Rogério Correia,10000,Deputado(a),1,1
2236238,https://dadosabertos.camara.leg.br/api/v2/deputados/73531,Ivan Valente,10000,Deputado(a),1,1
2236244,https://dadosabertos.camara.leg.br/api/v2/deputados/204429,João H. Campos,10000,Deputado(a),1,1
2236240,https://dadosabertos.camara.leg.br/api/v2/deputados/204534,Tabata Amaral,10000,Deputado(a),1,1
2236245,https://dadosabertos.camara.leg.br/api/v2/deputados/204429,João H. Campos,10000,Deputado(a),1,1
2236247,https://dadosabertos.camara.leg.br/api/v2/deputados/73531,Ivan Valente,10000,Deputado(a),1,1
2236242,https://dadosabertos.camara.leg.br/api/v2/deputados/204480,Rogério Correia,10000,Deputado(a),1,1
2236262,https://dadosabertos.camara.leg.br/api/v2/orgaos/253,Poder Executivo,30000,Órgão do Poder Executivo,1,1
2236250,https://dadosabertos.camara.leg.br/api/v2/deputados/73531,Ivan Valente,10000,Deputado(a),1,1
2236252,https://dadosabertos.camara.leg.br/api/v2/deputados/73531,Ivan Valente,10000,Deputado(a),1,1
2236266,https://dadosabertos.camara.leg.br/api/v2/orgaos/253,Poder Executivo,30000,Órgão do Poder Executivo,1,1
2236249,https://dadosabertos.camara.leg.br/api/v2/deputados/204509,Áurea Carolina,10000,Deputado(a),1,1
2236254,https://dadosabertos.camara.leg.br/api/v2/deputados/73531,Ivan Valente,10000,Deputado(a),1,1
2236251,https://dadosabertos.camara.leg.br/api/v2/deputados/73531,Ivan Valente,10000,Deputado(a),1,1
2236261,https://dadosabertos.camara.leg.br/api/v2/orgaos/253,Poder Executivo,30000,Órgão do Poder Executivo,1,1
2236264,https://dadosabertos.camara.leg.br/api/v2/deputados/73531,Ivan Valente,10000,Deputado(a),1,1
2236253,https://dadosabertos.camara.leg.br/api/v2/deputados/73531,Ivan Valente,10000,Deputado(a),1,1
2236259,https://dadosabertos.camara.leg.br/api/v2/deputados/73531,Ivan Valente,10000,Deputado(a),1,1
2236267,https://dadosabertos.camara.leg.br/api/v2/orgaos/253,Poder Executivo,30000,Órgão do Poder Executivo,1,1
2236269,https://dadosabertos.camara.leg.br/api/v2/deputados/204507,Carla Zambelli,10000,Deputado(a),1,1
2236265,https://dadosabertos.camara.leg.br/api/v2/orgaos/253,Poder Executivo,30000,Órgão do Poder Executivo,1,1
2236278,https://dadosabertos.camara.leg.br/api/v2/deputados/133439,André Figueiredo,10000,Deputado(a),1,1
2236271,https://dadosabertos.camara.leg.br/api/v2/deputados/160528,Danilo Cabral,10000,Deputado(a),1,1
2236273,https://dadosabertos.camara.leg.br/api/v2/deputados/204507,Carla Zambelli,10000,Deputado(a),1,1
2236281,https://dadosabertos.camara.leg.br/api/v2/deputados/141470,José Guimarães,10000,Deputado(a),1,1
2236275,https://dadosabertos.camara.leg.br/api/v2/deputados/160511,Alessandro Molon,10000,Deputado(a),1,1
2236270,https://dadosabertos.camara.leg.br/api/v2/deputados/204507,Carla Zambelli,10000,Deputado(a),1,1
2236272,https://dadosabertos.camara.leg.br/api/v2/deputados/204507,Carla Zambelli,10000,Deputado(a),1,1
2236276,https://dadosabertos.camara.leg.br/api/v2/deputados/160511,Alessandro Molon,10000,Deputado(a),1,1
2236274,https://dadosabertos.camara.leg.br/api/v2/deputados/160511,Alessandro Molon,10000,Deputado(a),1,1
2236280,https://dadosabertos.camara.leg.br/api/v2/deputados/133439,André Figueiredo,10000,Deputado(a),1,1
2236277,https://dadosabertos.camara.leg.br/api/v2/deputados/160511,Alessandro Molon,10000,Deputado(a),1,1
2236282,https://dadosabertos.camara.leg.br/api/v2/deputados/141470,José Guimarães,10000,Deputado(a),1,1
2236279,https://dadosabertos.camara.leg.br/api/v2/deputados/133439,André Figueiredo,10000,Deputado(a),1,1
2236283,https://dadosabertos.camara.leg.br/api/v2/deputados/74398,Maria do Rosário,10000,Deputado(a),1,1
2236290,https://dadosabertos.camara.leg.br/api/v2/deputados/204572,Capitão Alberto Neto,10000,Deputado(a),1,1
2236284,https://dadosabertos.camara.leg.br/api/v2/deputados/141470,José Guimarães,10000,Deputado(a),1,1
2236292,https://dadosabertos.camara.leg.br/api/v2/deputados/204572,Capitão Alberto Neto,10000,Deputado(a),1,1
2236285,https://dadosabertos.camara.leg.br/api/v2/deputados/74398,Maria do Rosário,10000,Deputado(a),1,1
2236286,https://dadosabertos.camara.leg.br/api/v2/deputados/204531,Guilherme Derrite,10000,Deputado(a),1,1
2236288,https://dadosabertos.camara.leg.br/api/v2/deputados/141470,José Guimarães,10000,Deputado(a),1,1
2236298,https://dadosabertos.camara.leg.br/api/v2/deputados/204572,Capitão Alberto Neto,10000,Deputado(a),1,1
2236301,https://dadosabertos.camara.leg.br/api/v2/deputados/204572,Capitão Alberto Neto,10000,Deputado(a),1,1
2236287,https://dadosabertos.camara.leg.br/api/v2/deputados/141470,José Guimarães,10000,Deputado(a),1,1
2236289,https://dadosabertos.camara.leg.br/api/v2/deputados/164360,Carmen Zanotto,10000,Deputado(a),1,1
2236304,https://dadosabertos.camara.leg.br/api/v2/deputados/204572,Capitão Alberto Neto,10000,Deputado(a),1,1
2236296,https://dadosabertos.camara.leg.br/api/v2/deputados/204572,Capitão Alberto Neto,10000,Deputado(a),1,1
2236291,https://dadosabertos.camara.leg.br/api/v2/deputados/204572,Capitão Alberto Neto,10000,Deputado(a),1,1
2236303,https://dadosabertos.camara.leg.br/api/v2/deputados/204572,Capitão Alberto Neto,10000,Deputado(a),1,1
2236293,https://dadosabertos.camara.leg.br/api/v2/deputados/204572,Capitão Alberto Neto,10000,Deputado(a),1,1
2236307,https://dadosabertos.camara.leg.br/api/v2/deputados/171619,Margarida Salomão,10000,Deputado(a),1,1
2236295,https://dadosabertos.camara.leg.br/api/v2/deputados/204572,Capitão Alberto Neto,10000,Deputado(a),1,1
2236297,https://dadosabertos.camara.leg.br/api/v2/deputados/204572,Capitão Alberto Neto,10000,Deputado(a),1,1
2236310,https://dadosabertos.camara.leg.br/api/v2/deputados/204472,José Medeiros,10000,Deputado(a),1,1
2236299,https://dadosabertos.camara.leg.br/api/v2/deputados/204572,Capitão Alberto Neto,10000,Deputado(a),1,1
2236314,https://dadosabertos.camara.leg.br/api/v2/deputados/74398,Maria do Rosário,10000,Deputado(a),1,1
2236300,https://dadosabertos.camara.leg.br/api/v2/deputados/204572,Capitão Alberto Neto,10000,Deputado(a),1,1
2236302,https://dadosabertos.camara.leg.br/api/v2/deputados/204572,Capitão Alberto Neto,10000,Deputado(a),1,1
2236317,https://dadosabertos.camara.leg.br/api/v2/deputados/205535,Patricia Ferraz,10000,Deputado(a),1,1
2236305,https://dadosabertos.camara.leg.br/api/v2/deputados/164360,Carmen Zanotto,10000,Deputado(a),1,1
2236306,https://dadosabertos.camara.leg.br/api/v2/deputados/164360,Carmen Zanotto,10000,Deputado(a),1,1
2236308,https://dadosabertos.camara.leg.br/api/v2/deputados/171619,Margarida Salomão,10000,Deputado(a),1,1
2236320,https://dadosabertos.camara.leg.br/api/v2/deputados/73531,Ivan Valente,10000,Deputado(a),1,1
2236321,https://dadosabertos.camara.leg.br/api/v2/deputados/73531,Ivan Valente,10000,Deputado(a),1,1
2236309,https://dadosabertos.camara.leg.br/api/v2/deputados/178959,Hiran Gonçalves,10000,Deputado(a),1,1
2236311,https://dadosabertos.camara.leg.br/api/v2/deputados/204472,José Medeiros,10000,Deputado(a),1,1
2236322,https://dadosabertos.camara.leg.br/api/v2/deputados/73531,Ivan Valente,10000,Deputado(a),1,1
2236323,https://dadosabertos.camara.leg.br/api/v2/deputados/73531,Ivan Valente,10000,Deputado(a),1,1
2236312,https://dadosabertos.camara.leg.br/api/v2/deputados/204472,José Medeiros,10000,Deputado(a),1,1
2236327,https://dadosabertos.camara.leg.br/api/v2/deputados/204427,Fernando Rodolfo,10000,Deputado(a),1,1
2236313,https://dadosabertos.camara.leg.br/api/v2/deputados/74398,Maria do Rosário,10000,Deputado(a),1,1
2236330,https://dadosabertos.camara.leg.br/api/v2/deputados/212625,Dr. Gonçalo,10000,Deputado(a),1,1
2236315,https://dadosabertos.camara.leg.br/api/v2/deputados/205535,Patricia Ferraz,10000,Deputado(a),1,1
2236316,https://dadosabertos.camara.leg.br/api/v2/deputados/205535,Patricia Ferraz,10000,Deputado(a),1,1
2236333,https://dadosabertos.camara.leg.br/api/v2/deputados/204450,Dr. Luiz Antonio Teixeira Jr.,10000,Deputado(a),1,1
2236318,https://dadosabertos.camara.leg.br/api/v2/deputados/164360,Carmen Zanotto,10000,Deputado(a),1,1
2236336,https://dadosabertos.camara.leg.br/api/v2/deputados/204514,Coronel Tadeu,10000,Deputado(a),1,1
2236319,https://dadosabertos.camara.leg.br/api/v2/deputados/204427,Fernando Rodolfo,10000,Deputado(a),1,1
2236340,https://dadosabertos.camara.leg.br/api/v2/deputados/204541,Eduardo Bismarck,10000,Deputado(a),1,1
2236324,https://dadosabertos.camara.leg.br/api/v2/deputados/73531,Ivan Valente,10000,Deputado(a),1,1
2236326,https://dadosabertos.camara.leg.br/api/v2/orgaos/80,Supremo Tribunal Federal,50000,Órgão do Poder Judiciário,1,1
2236343,https://dadosabertos.camara.leg.br/api/v2/orgaos/253,Poder Executivo,30000,Órgão do Poder Executivo,1,1
2236328,https://dadosabertos.camara.leg.br/api/v2/deputados/178929,Diego Garcia,10000,Deputado(a),1,1
2236345,https://dadosabertos.camara.leg.br/api/v2/orgaos/253,Poder Executivo,30000,Órgão do Poder Executivo,1,1
2236329,https://dadosabertos.camara.leg.br/api/v2/deputados/141450,Hugo Leal,10000,Deputado(a),1,1
2236346,https://dadosabertos.camara.leg.br/api/v2/deputados/73701,Benedita da Silva,10000,Deputado(a),1,1
2236331,https://dadosabertos.camara.leg.br/api/v2/deputados/212625,Dr. Gonçalo,10000,Deputado(a),1,1
2236347,https://dadosabertos.camara.leg.br/api/v2/deputados/73531,Ivan Valente,10000,Deputado(a),1,1
2236332,https://dadosabertos.camara.leg.br/api/v2/deputados/178871,Evair Vieira de Melo,10000,Deputado(a),1,1
2236349,https://dadosabertos.camara.leg.br/api/v2/deputados/76874,Marcelo Freixo,10000,Deputado(a),1,1
2236348,https://dadosabertos.camara.leg.br/api/v2/deputados/205548,David Miranda,10000,Deputado(a),3,1
2236348,https://dadosabertos.camara.leg.br/api/v2/deputados/134812,Edmilson Rodrigues,10000,Deputado(a),4,1
2236348,https://dadosabertos.camara.leg.br/api/v2/deputados/204407,Fernanda Melchionna,10000,Deputado(a),5,1
2236348,https://dadosabertos.camara.leg.br/api/v2/deputados/152605,Glauber Braga,10000,Deputado(a),6,1
2236348,https://dadosabertos.camara.leg.br/api/v2/deputados/73531,Ivan Valente,10000,Deputado(a),2,1
2236348,https://dadosabertos.camara.leg.br/api/v2/deputados/74784,Luiza Erundina,10000,Deputado(a),7,1
2236348,https://dadosabertos.camara.leg.br/api/v2/deputados/76874,Marcelo Freixo,10000,Deputado(a),1,1
2236348,https://dadosabertos.camara.leg.br/api/v2/deputados/204535,Sâmia Bomfim,10000,Deputado(a),8,1
2236348,https://dadosabertos.camara.leg.br/api/v2/deputados/204464,Talíria Petrone,10000,Deputado(a),9,1
2236335,https://dadosabertos.camara.leg.br/api/v2/orgaos/253,Poder Executivo,30000,Órgão do Poder Executivo,1,1
2236357,https://dadosabertos.camara.leg.br/api/v2/deputados/204371,Felipe Rigoni,10000,Deputado(a),1,1
2236353,https://dadosabertos.camara.leg.br/api/v2/orgaos/60,Presidência da República,30000,Órgão do Poder Executivo,1,1
2236334,https://dadosabertos.camara.leg.br/api/v2/deputados/204399,Schiavinato,10000,Deputado(a),1,1
2236359,https://dadosabertos.camara.leg.br/api/v2/deputados/204534,Tabata Amaral,10000,Deputado(a),1,1
2236355,https://dadosabertos.camara.leg.br/api/v2/deputados/73701,Benedita da Silva,10000,Deputado(a),1,1
2236337,https://dadosabertos.camara.leg.br/api/v2/deputados/160673,Giovani Cherini,10000,Deputado(a),1,1
2236363,https://dadosabertos.camara.leg.br/api/v2/deputados/204480,Rogério Correia,10000,Deputado(a),1,1
2236365,https://dadosabertos.camara.leg.br/api/v2/deputados/204542,Denis Bezerra,10000,Deputado(a),1,1
2236341,https://dadosabertos.camara.leg.br/api/v2/deputados/178910,Joaquim Passarinho,10000,Deputado(a),1,1
2236366,https://dadosabertos.camara.leg.br/api/v2/deputados/204542,Denis Bezerra,10000,Deputado(a),1,1
2236342,https://dadosabertos.camara.leg.br/api/v2/deputados/204528,Adriana Ventura,10000,Deputado(a),1,1
2236370,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,Alexandre Frota,10000,Deputado(a),1,1
2236344,https://dadosabertos.camara.leg.br/api/v2/deputados/141470,José Guimarães,10000,Deputado(a),1,1
2236374,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,Alexandre Frota,10000,Deputado(a),1,1
2236354,https://dadosabertos.camara.leg.br/api/v2/deputados/73701,Benedita da Silva,10000,Deputado(a),1,1
2236375,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,Alexandre Frota,10000,Deputado(a),1,1
2236358,https://dadosabertos.camara.leg.br/api/v2/deputados/81055,Márcio Jerry,10000,Deputado(a),1,1
2236376,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,Alexandre Frota,10000,Deputado(a),1,1
2236377,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,Alexandre Frota,10000,Deputado(a),1,1
2236361,https://dadosabertos.camara.leg.br/api/v2/deputados/204371,Felipe Rigoni,10000,Deputado(a),1,1
2236380,https://dadosabertos.camara.leg.br/api/v2/deputados/204572,Capitão Alberto Neto,10000,Deputado(a),1,1
2236378,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,Alexandre Frota,10000,Deputado(a),1,1
2236364,https://dadosabertos.camara.leg.br/api/v2/deputados/204556,Marcelo Ramos,10000,Deputado(a),1,1
2236379,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,Alexandre Frota,10000,Deputado(a),1,1
2236367,https://dadosabertos.camara.leg.br/api/v2/deputados/204542,Denis Bezerra,10000,Deputado(a),1,1
2236386,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,Alexandre Frota,10000,Deputado(a),1,1
2236381,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,Alexandre Frota,10000,Deputado(a),1,1
2236368,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,Alexandre Frota,10000,Deputado(a),1,1
2236389,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,Alexandre Frota,10000,Deputado(a),1,1
2236383,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,Alexandre Frota,10000,Deputado(a),1,1
2236369,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,Alexandre Frota,10000,Deputado(a),1,1
2236384,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,Alexandre Frota,10000,Deputado(a),1,1
2236390,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,Alexandre Frota,10000,Deputado(a),1,1
2236371,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,Alexandre Frota,10000,Deputado(a),1,1
2236385,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,Alexandre Frota,10000,Deputado(a),1,1
2236399,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,Alexandre Frota,10000,Deputado(a),1,1
2236373,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,Alexandre Frota,10000,Deputado(a),1,1
2236387,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,Alexandre Frota,10000,Deputado(a),1,1
2236388,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,Alexandre Frota,10000,Deputado(a),1,1
2236394,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,Alexandre Frota,10000,Deputado(a),1,1
2236405,https://dadosabertos.camara.leg.br/api/v2/deputados/81297,Dra. Soraya Manato,10000,Deputado(a),1,1
2236405,https://dadosabertos.camara.leg.br/api/v2/deputados/178956,Mariana Carvalho,10000,Deputado(a),2,1
2236392,https://dadosabertos.camara.leg.br/api/v2/deputados/204572,Capitão Alberto Neto,10000,Deputado(a),1,1
2236395,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,Alexandre Frota,10000,Deputado(a),1,1
2236413,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,Alexandre Frota,10000,Deputado(a),1,1
2236396,https://dadosabertos.camara.leg.br/api/v2/deputados/204572,Capitão Alberto Neto,10000,Deputado(a),1,1
2236398,https://dadosabertos.camara.leg.br/api/v2/deputados/204572,Capitão Alberto Neto,10000,Deputado(a),1,1
2236408,https://dadosabertos.camara.leg.br/api/v2/deputados/204429,João H. Campos,10000,Deputado(a),1,1
2236402,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,Alexandre Frota,10000,Deputado(a),1,1
2236400,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,Alexandre Frota,10000,Deputado(a),1,1
2236416,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,Alexandre Frota,10000,Deputado(a),1,1
2236407,https://dadosabertos.camara.leg.br/api/v2/deputados/204429,João H. Campos,10000,Deputado(a),1,1
2236403,https://dadosabertos.camara.leg.br/api/v2/deputados/204389,Elias Vaz,10000,Deputado(a),1,1
2236418,https://dadosabertos.camara.leg.br/api/v2/deputados/204388,Bibo Nunes,10000,Deputado(a),1,1
2236414,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,Alexandre Frota,10000,Deputado(a),1,1
2236404,https://dadosabertos.camara.leg.br/api/v2/deputados/81297,Dra. Soraya Manato,10000,Deputado(a),1,1
2236422,https://dadosabertos.camara.leg.br/api/v2/deputados/160632,Zé Silva,10000,Deputado(a),1,1
2236415,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,Alexandre Frota,10000,Deputado(a),1,1
2236423,https://dadosabertos.camara.leg.br/api/v2/deputados/73943,Perpétua Almeida,10000,Deputado(a),1,1
2236429,https://dadosabertos.camara.leg.br/api/v2/deputados/116379,Darci de Matos,10000,Deputado(a),1,1
2236417,https://dadosabertos.camara.leg.br/api/v2/deputados/204388,Bibo Nunes,10000,Deputado(a),1,1
2236428,https://dadosabertos.camara.leg.br/api/v2/deputados/73943,Perpétua Almeida,10000,Deputado(a),1,1
2236437,https://dadosabertos.camara.leg.br/api/v2/deputados/204503,Alexandre Padilha,10000,Deputado(a),1,1
2236437,https://dadosabertos.camara.leg.br/api/v2/deputados/204453,Natália Bonavides,10000,Deputado(a),2,1
2236426,https://dadosabertos.camara.leg.br/api/v2/deputados/73943,Perpétua Almeida,10000,Deputado(a),1,1
2236430,https://dadosabertos.camara.leg.br/api/v2/deputados/160556,Padre João,10000,Deputado(a),1,1
2236440,https://dadosabertos.camara.leg.br/api/v2/deputados/204453,Natália Bonavides,10000,Deputado(a),1,1
2236438,https://dadosabertos.camara.leg.br/api/v2/deputados/204453,Natália Bonavides,10000,Deputado(a),1,1
2236443,https://dadosabertos.camara.leg.br/api/v2/deputados/205535,Patricia Ferraz,10000,Deputado(a),1,1
2236447,https://dadosabertos.camara.leg.br/api/v2/deputados/204561,Bira do Pindaré,10000,Deputado(a),1,1
2236439,https://dadosabertos.camara.leg.br/api/v2/deputados/204453,Natália Bonavides,10000,Deputado(a),1,1
2236448,https://dadosabertos.camara.leg.br/api/v2/deputados/73466,Rubens Bueno,10000,Deputado(a),1,1
2236441,https://dadosabertos.camara.leg.br/api/v2/deputados/205535,Patricia Ferraz,10000,Deputado(a),1,1
2236449,https://dadosabertos.camara.leg.br/api/v2/deputados/204376,Coronel Armando,10000,Deputado(a),1,1
2236450,https://dadosabertos.camara.leg.br/api/v2/deputados/204376,Coronel Armando,10000,Deputado(a),1,1
2236444,https://dadosabertos.camara.leg.br/api/v2/deputados/204555,José Ricardo,10000,Deputado(a),1,1
2236454,https://dadosabertos.camara.leg.br/api/v2/deputados/204376,Coronel Armando,10000,Deputado(a),1,1
2236458,https://dadosabertos.camara.leg.br/api/v2/deputados/204531,Guilherme Derrite,10000,Deputado(a),1,1
2236455,https://dadosabertos.camara.leg.br/api/v2/deputados/204531,Guilherme Derrite,10000,Deputado(a),1,1
2236445,https://dadosabertos.camara.leg.br/api/v2/deputados/204561,Bira do Pindaré,10000,Deputado(a),1,1
2236461,https://dadosabertos.camara.leg.br/api/v2/deputados/204531,Guilherme Derrite,10000,Deputado(a),1,1
2236456,https://dadosabertos.camara.leg.br/api/v2/deputados/204531,Guilherme Derrite,10000,Deputado(a),1,1
2236446,https://dadosabertos.camara.leg.br/api/v2/orgaos/60,Presidência da República,30000,Órgão do Poder Executivo,1,1
2236463,https://dadosabertos.camara.leg.br/api/v2/deputados/160639,Professora Dorinha Seabra Rezende,10000,Deputado(a),1,1
2236452,https://dadosabertos.camara.leg.br/api/v2/deputados/204376,Coronel Armando,10000,Deputado(a),1,1
2236459,https://dadosabertos.camara.leg.br/api/v2/deputados/204531,Guilherme Derrite,10000,Deputado(a),1,1
2236469,https://dadosabertos.camara.leg.br/api/v2/deputados/204534,Tabata Amaral,10000,Deputado(a),1,1
2236465,https://dadosabertos.camara.leg.br/api/v2/deputados/204412,Dr. Zacharias Calil,10000,Deputado(a),1,1
2236453,https://dadosabertos.camara.leg.br/api/v2/deputados/204376,Coronel Armando,10000,Deputado(a),1,1
2236470,https://dadosabertos.camara.leg.br/api/v2/deputados/204429,João H. Campos,10000,Deputado(a),1,1
2236457,https://dadosabertos.camara.leg.br/api/v2/deputados/204531,Guilherme Derrite,10000,Deputado(a),1,1
2236467,https://dadosabertos.camara.leg.br/api/v2/deputados/204429,João H. Campos,10000,Deputado(a),1,1
2236477,https://dadosabertos.camara.leg.br/api/v2/deputados/204388,Bibo Nunes,10000,Deputado(a),1,1
2236468,https://dadosabertos.camara.leg.br/api/v2/deputados/204534,Tabata Amaral,10000,Deputado(a),1,1
2236460,https://dadosabertos.camara.leg.br/api/v2/deputados/204531,Guilherme Derrite,10000,Deputado(a),1,1
2236478,https://dadosabertos.camara.leg.br/api/v2/deputados/160527,Aguinaldo Ribeiro,10000,Deputado(a),1,1
2236462,https://dadosabertos.camara.leg.br/api/v2/deputados/204531,Guilherme Derrite,10000,Deputado(a),1,1
2236474,https://dadosabertos.camara.leg.br/api/v2/deputados/204455,Luiz Lima,10000,Deputado(a),1,1
2236483,https://dadosabertos.camara.leg.br/api/v2/deputados/204462,Chris Tonietto,10000,Deputado(a),1,1
2236471,https://dadosabertos.camara.leg.br/api/v2/deputados/204389,Elias Vaz,10000,Deputado(a),1,1
2236476,https://dadosabertos.camara.leg.br/api/v2/deputados/204388,Bibo Nunes,10000,Deputado(a),1,1
2236473,https://dadosabertos.camara.leg.br/api/v2/deputados/204455,Luiz Lima,10000,Deputado(a),1,1
2236479,https://dadosabertos.camara.leg.br/api/v2/deputados/69871,Bacelar,10000,Deputado(a),8,1
2236479,https://dadosabertos.camara.leg.br/api/v2/deputados/204369,Caroline de Toni,10000,Deputado(a),4,1
2236479,https://dadosabertos.camara.leg.br/api/v2/deputados/204376,Coronel Armando,10000,Deputado(a),3,1
2236479,https://dadosabertos.camara.leg.br/api/v2/deputados/204378,Coronel Chrisóstomo,10000,Deputado(a),2,1
2236479,https://dadosabertos.camara.leg.br/api/v2/deputados/204473,General Girão,10000,Deputado(a),6,1
2236479,https://dadosabertos.camara.leg.br/api/v2/deputados/204484,General Peternelli,10000,Deputado(a),1,1
2236479,https://dadosabertos.camara.leg.br/api/v2/deputados/160673,Giovani Cherini,10000,Deputado(a),5,1
2236479,https://dadosabertos.camara.leg.br/api/v2/deputados/160655,Ricardo Izar,10000,Deputado(a),7,1
2236481,https://dadosabertos.camara.leg.br/api/v2/deputados/178975,Baleia Rossi,10000,Deputado(a),1,1
2236480,https://dadosabertos.camara.leg.br/api/v2/deputados/133439,André Figueiredo,10000,Deputado(a),1,1
2236495,https://dadosabertos.camara.leg.br/api/v2/deputados/141555,Vinicius Carvalho,10000,Deputado(a),1,1
2236484,https://dadosabertos.camara.leg.br/api/v2/deputados/141421,Eduardo da Fonte,10000,Deputado(a),1,1
2236482,https://dadosabertos.camara.leg.br/api/v2/deputados/204462,Chris Tonietto,10000,Deputado(a),1,1
2236500,https://dadosabertos.camara.leg.br/api/v2/deputados/204488,Célio Studart,10000,Deputado(a),1,1
2236489,https://dadosabertos.camara.leg.br/api/v2/deputados/198783,Emanuel Pinheiro Neto,10000,Deputado(a),1,1
2236485,https://dadosabertos.camara.leg.br/api/v2/deputados/74784,Luiza Erundina,10000,Deputado(a),1,1
2236499,https://dadosabertos.camara.leg.br/api/v2/deputados/178954,Lucio Mosquini,10000,Deputado(a),1,1
2236502,https://dadosabertos.camara.leg.br/api/v2/deputados/204389,Elias Vaz,10000,Deputado(a),1,1
2236487,https://dadosabertos.camara.leg.br/api/v2/deputados/72442,Felipe Carreras,10000,Deputado(a),1,1
2236505,https://dadosabertos.camara.leg.br/api/v2/deputados/204549,AJ Albuquerque,10000,Deputado(a),1,1
2236501,https://dadosabertos.camara.leg.br/api/v2/deputados/204488,Célio Studart,10000,Deputado(a),1,1
2236490,https://dadosabertos.camara.leg.br/api/v2/deputados/72442,Felipe Carreras,10000,Deputado(a),1,1
2236507,https://dadosabertos.camara.leg.br/api/v2/deputados/205548,David Miranda,10000,Deputado(a),1,1
2236503,https://dadosabertos.camara.leg.br/api/v2/deputados/204540,Maria Rosas,10000,Deputado(a),1,1
2236492,https://dadosabertos.camara.leg.br/api/v2/deputados/72442,Felipe Carreras,10000,Deputado(a),1,1
2236508,https://dadosabertos.camara.leg.br/api/v2/deputados/204488,Célio Studart,10000,Deputado(a),1,1
2236506,https://dadosabertos.camara.leg.br/api/v2/deputados/204446,Professor Joziel,10000,Deputado(a),1,1
2236494,https://dadosabertos.camara.leg.br/api/v2/deputados/66179,Norma Ayub,10000,Deputado(a),1,1
2236509,https://dadosabertos.camara.leg.br/api/v2/deputados/178948,Beto Rosado,10000,Deputado(a),1,1
2236513,https://dadosabertos.camara.leg.br/api/v2/deputados/204512,Delegado Marcelo Freitas,10000,Deputado(a),1,1
2236498,https://dadosabertos.camara.leg.br/api/v2/deputados/178954,Lucio Mosquini,10000,Deputado(a),1,1
2236531,https://dadosabertos.camara.leg.br/api/v2/deputados/204576,João Roma,10000,Deputado(a),1,1
2236532,https://dadosabertos.camara.leg.br/api/v2/deputados/204576,João Roma,10000,Deputado(a),1,1
