id_proposicao,uri,nome,codTipo,tipo,ordemAssinatura,proponente
2313780,https://dadosabertos.camara.leg.br/api/v2/deputados/74419,Gonzaga Patriota,10000,Deputado(a),24,0
2313780,https://dadosabertos.camara.leg.br/api/v2/deputados/178964,Heitor Schuch,10000,Deputado(a),3,0
2313780,https://dadosabertos.camara.leg.br/api/v2/deputados/73586,Júlio Delgado,10000,Deputado(a),12,1
2313780,https://dadosabertos.camara.leg.br/api/v2/deputados/139285,Lídice da Mata,10000,Deputado(a),9,1
2313780,https://dadosabertos.camara.leg.br/api/v2/deputados/178931,Luciano Ducci,10000,Deputado(a),15,1
2313780,https://dadosabertos.camara.leg.br/api/v2/deputados/76874,Marcelo Freixo,10000,Deputado(a),16,1
2313780,https://dadosabertos.camara.leg.br/api/v2/deputados/204558,Marcelo Nilo,10000,Deputado(a),21,1
2313780,https://dadosabertos.camara.leg.br/api/v2/deputados/141508,Mauro Nazif,10000,Deputado(a),11,1
2313780,https://dadosabertos.camara.leg.br/api/v2/deputados/92172,Milton Coelho,10000,Deputado(a),2,0
2313780,https://dadosabertos.camara.leg.br/api/v2/deputados/178951,Rafael Motta,10000,Deputado(a),7,1
2313780,https://dadosabertos.camara.leg.br/api/v2/deputados/213274,Ricardo Silva,10000,Deputado(a),18,1
2313780,https://dadosabertos.camara.leg.br/api/v2/deputados/204530,Rodrigo Agostinho,10000,Deputado(a),27,1
2313780,https://dadosabertos.camara.leg.br/api/v2/deputados/204525,Rosana Valle,10000,Deputado(a),20,1
2313780,https://dadosabertos.camara.leg.br/api/v2/deputados/204534,Tabata Amaral,10000,Deputado(a),4,0
2313780,https://dadosabertos.camara.leg.br/api/v2/deputados/178922,Tadeu Alencar,10000,Deputado(a),19,1
2313780,https://dadosabertos.camara.leg.br/api/v2/deputados/206231,Ted Conti,10000,Deputado(a),10,1
2313780,https://dadosabertos.camara.leg.br/api/v2/deputados/204483,Vilson da Fetaemg,10000,Deputado(a),25,1
2313790,https://dadosabertos.camara.leg.br/api/v2/deputados/204560,Adolfo Viana,10000,Deputado(a),3,1
2313790,https://dadosabertos.camara.leg.br/api/v2/deputados/74646,Aécio Neves,10000,Deputado(a),4,1
2313790,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,Alexandre Frota,10000,Deputado(a),29,1
2313790,https://dadosabertos.camara.leg.br/api/v2/deputados/204358,Beto Pereira,10000,Deputado(a),17,1
2313790,https://dadosabertos.camara.leg.br/api/v2/deputados/207176,Bia Cavassa,10000,Deputado(a),22,1
2313790,https://dadosabertos.camara.leg.br/api/v2/deputados/160589,Bruna Furlan,10000,Deputado(a),9,1
2313790,https://dadosabertos.camara.leg.br/api/v2/deputados/74262,Carlos Sampaio,10000,Deputado(a),11,1
2313790,https://dadosabertos.camara.leg.br/api/v2/deputados/178876,Célio Silveira,10000,Deputado(a),18,1
2313790,https://dadosabertos.camara.leg.br/api/v2/deputados/204409,Daniel Trzeciak,10000,Deputado(a),5,1
2313790,https://dadosabertos.camara.leg.br/api/v2/deputados/62881,Danilo Forte,10000,Deputado(a),28,1
2313790,https://dadosabertos.camara.leg.br/api/v2/deputados/160758,Domingos Sávio,10000,Deputado(a),30,1
2313790,https://dadosabertos.camara.leg.br/api/v2/deputados/74655,Eduardo Barbosa,10000,Deputado(a),23,1
2313790,https://dadosabertos.camara.leg.br/api/v2/deputados/178977,Eduardo Cury,10000,Deputado(a),19,1
2313790,https://dadosabertos.camara.leg.br/api/v2/deputados/178966,Geovania de Sá,10000,Deputado(a),13,1
2313790,https://dadosabertos.camara.leg.br/api/v2/deputados/204404,Lucas Redecker,10000,Deputado(a),7,1
2313790,https://dadosabertos.camara.leg.br/api/v2/deputados/204471,Mara Rocha,10000,Deputado(a),8,1
2313790,https://dadosabertos.camara.leg.br/api/v2/deputados/178956,Mariana Carvalho,10000,Deputado(a),20,1
2313790,https://dadosabertos.camara.leg.br/api/v2/deputados/178984,Miguel Haddad,10000,Deputado(a),24,1
2313790,https://dadosabertos.camara.leg.br/api/v2/deputados/74352,Nilson Pinto,10000,Deputado(a),10,1
2313790,https://dadosabertos.camara.leg.br/api/v2/deputados/141515,Otavio Leite,10000,Deputado(a),25,1
2313790,https://dadosabertos.camara.leg.br/api/v2/deputados/141516,Paulo Abi-Ackel,10000,Deputado(a),12,1
2313790,https://dadosabertos.camara.leg.br/api/v2/deputados/178912,Pedro Cunha Lima,10000,Deputado(a),6,1
2313790,https://dadosabertos.camara.leg.br/api/v2/deputados/178844,Pedro Vilela,10000,Deputado(a),26,1
2313790,https://dadosabertos.camara.leg.br/api/v2/deputados/141531,Rodrigo de Castro,10000,Deputado(a),1,1
2313790,https://dadosabertos.camara.leg.br/api/v2/deputados/204357,Rose Modesto,10000,Deputado(a),21,1
2313790,https://dadosabertos.camara.leg.br/api/v2/deputados/178935,Rossoni,10000,Deputado(a),27,1
2313790,https://dadosabertos.camara.leg.br/api/v2/deputados/160635,Ruy Carneiro,10000,Deputado(a),15,1
2313790,https://dadosabertos.camara.leg.br/api/v2/deputados/178990,Samuel Moreira,10000,Deputado(a),2,1
2313790,https://dadosabertos.camara.leg.br/api/v2/deputados/178961,Shéridan,10000,Deputado(a),14,1
2313790,https://dadosabertos.camara.leg.br/api/v2/deputados/178992,Vitor Lippi,10000,Deputado(a),16,1
2313777,https://dadosabertos.camara.leg.br/api/v2/orgaos/253,Poder Executivo,30000,Órgão do Poder Executivo,1,1
2313792,https://dadosabertos.camara.leg.br/api/v2/deputados/204501,Alencar Santana Braga,10000,Deputado(a),1,1
2313792,https://dadosabertos.camara.leg.br/api/v2/deputados/204426,Carlos Veras,10000,Deputado(a),3,1
2313792,https://dadosabertos.camara.leg.br/api/v2/deputados/74159,Odair Cunha,10000,Deputado(a),2,1
2313788,https://dadosabertos.camara.leg.br/api/v2/deputados/204500,Eduardo Costa,10000,Deputado(a),8,1
2313788,https://dadosabertos.camara.leg.br/api/v2/deputados/198783,Emanuel Pinheiro Neto,10000,Deputado(a),7,1
2313788,https://dadosabertos.camara.leg.br/api/v2/deputados/133810,Marcelo Moraes,10000,Deputado(a),5,1
2313788,https://dadosabertos.camara.leg.br/api/v2/deputados/194260,Nivaldo Albuquerque,10000,Deputado(a),1,1
2313788,https://dadosabertos.camara.leg.br/api/v2/deputados/204538,Paulo Bengtson,10000,Deputado(a),6,1
2313788,https://dadosabertos.camara.leg.br/api/v2/deputados/90201,Pedro Augusto Bezerra,10000,Deputado(a),3,1
2313788,https://dadosabertos.camara.leg.br/api/v2/deputados/122974,Pedro Lucas Fernandes,10000,Deputado(a),2,1
2313788,https://dadosabertos.camara.leg.br/api/v2/deputados/74044,Wilson Santiago,10000,Deputado(a),4,1
2313781,https://dadosabertos.camara.leg.br/api/v2/orgaos/253,Poder Executivo,30000,Órgão do Poder Executivo,1,1
2313789,https://dadosabertos.camara.leg.br/api/v2/deputados/204353,Aline Gurgel,10000,Deputado(a),14,1
2313789,https://dadosabertos.camara.leg.br/api/v2/deputados/204356,Amaro Neto,10000,Deputado(a),3,1
2313789,https://dadosabertos.camara.leg.br/api/v2/deputados/204414,Aroldo Martins,10000,Deputado(a),13,1
2313789,https://dadosabertos.camara.leg.br/api/v2/deputados/204572,Capitão Alberto Neto,10000,Deputado(a),24,1
2313789,https://dadosabertos.camara.leg.br/api/v2/deputados/178962,Carlos Gomes,10000,Deputado(a),20,1
2313789,https://dadosabertos.camara.leg.br/api/v2/deputados/141408,Cleber Verde,10000,Deputado(a),17,1
2313789,https://dadosabertos.camara.leg.br/api/v2/deputados/218086,Ely Santos,10000,Deputado(a),4,1
2313789,https://dadosabertos.camara.leg.br/api/v2/deputados/204575,Gil Cutrim,10000,Deputado(a),9,1
2313789,https://dadosabertos.camara.leg.br/api/v2/deputados/204491,Gilberto Abramo,10000,Deputado(a),6,1
2313789,https://dadosabertos.camara.leg.br/api/v2/deputados/160674,Hugo Motta,10000,Deputado(a),1,1
2313789,https://dadosabertos.camara.leg.br/api/v2/deputados/160531,Jhonatan de Jesus,10000,Deputado(a),23,1
2313789,https://dadosabertos.camara.leg.br/api/v2/deputados/205550,Jorge Braz,10000,Deputado(a),11,1
2313789,https://dadosabertos.camara.leg.br/api/v2/deputados/204372,Julio Cesar Ribeiro,10000,Deputado(a),8,1
2313789,https://dadosabertos.camara.leg.br/api/v2/deputados/98057,Lafayette de Andrada,10000,Deputado(a),15,1
2313789,https://dadosabertos.camara.leg.br/api/v2/deputados/118594,Marcelo Squassoni,10000,Deputado(a),19,1
2313789,https://dadosabertos.camara.leg.br/api/v2/deputados/150418,Márcio Marinho,10000,Deputado(a),21,1
2313789,https://dadosabertos.camara.leg.br/api/v2/deputados/204506,Marcos Pereira,10000,Deputado(a),18,1
2313789,https://dadosabertos.camara.leg.br/api/v2/deputados/154178,Milton Vieira,10000,Deputado(a),5,1
2313789,https://dadosabertos.camara.leg.br/api/v2/deputados/204422,Ossesio Silva,10000,Deputado(a),2,1
2313789,https://dadosabertos.camara.leg.br/api/v2/deputados/178945,Rosangela Gomes,10000,Deputado(a),7,1
2313789,https://dadosabertos.camara.leg.br/api/v2/deputados/74356,Silas Câmara,10000,Deputado(a),12,1
2313789,https://dadosabertos.camara.leg.br/api/v2/deputados/204425,Silvio Costa Filho,10000,Deputado(a),25,1
2313789,https://dadosabertos.camara.leg.br/api/v2/deputados/178862,Tia Eron,10000,Deputado(a),16,1
2313789,https://dadosabertos.camara.leg.br/api/v2/deputados/204505,Vavá Martins,10000,Deputado(a),22,1
2313789,https://dadosabertos.camara.leg.br/api/v2/deputados/141555,Vinicius Carvalho,10000,Deputado(a),10,1
2313791,https://dadosabertos.camara.leg.br/api/v2/deputados/204423,André Ferreira,10000,Deputado(a),3,1
2313791,https://dadosabertos.camara.leg.br/api/v2/deputados/204482,Euclydes Pettersen,10000,Deputado(a),1,1
2313791,https://dadosabertos.camara.leg.br/api/v2/deputados/74270,Gilberto Nascimento,10000,Deputado(a),8,1
2313791,https://dadosabertos.camara.leg.br/api/v2/deputados/204419,Glaustin da Fokus,10000,Deputado(a),9,1
2313791,https://dadosabertos.camara.leg.br/api/v2/deputados/160534,Lauriete,10000,Deputado(a),7,1
2313791,https://dadosabertos.camara.leg.br/api/v2/deputados/122195,Leonardo Gadelha,10000,Deputado(a),6,1
2313791,https://dadosabertos.camara.leg.br/api/v2/deputados/204363,Osires Damaso,10000,Deputado(a),5,1
2313791,https://dadosabertos.camara.leg.br/api/v2/deputados/217330,Pedro Dalua,10000,Deputado(a),4,1
2313791,https://dadosabertos.camara.leg.br/api/v2/deputados/215042,Ricardo da Karol,10000,Deputado(a),2,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/160508,Afonso Florence,10000,Deputado(a),20,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/204495,Airton Faleiro,10000,Deputado(a),32,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/204501,Alencar Santana Braga,10000,Deputado(a),21,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/204503,Alexandre Padilha,10000,Deputado(a),16,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/73433,Arlindo Chinaglia,10000,Deputado(a),39,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/73701,Benedita da Silva,10000,Deputado(a),10,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/141335,Beto Faro,10000,Deputado(a),11,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/160538,Bohn Gass,10000,Deputado(a),1,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/204426,Carlos Veras,10000,Deputado(a),4,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/141398,Carlos Zarattini,10000,Deputado(a),14,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/204370,Célio Moura,10000,Deputado(a),6,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/132504,Enio Verri,10000,Deputado(a),15,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/160575,Erika Kokay,10000,Deputado(a),48,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/204393,Frei Anastacio Ribeiro,10000,Deputado(a),9,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/107283,Gleisi Hoffmann,10000,Deputado(a),45,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/178873,Helder Salomão,10000,Deputado(a),17,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/73482,Henrique Fontana,10000,Deputado(a),47,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/178970,João Daniel,10000,Deputado(a),31,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/178857,Jorge Solla,10000,Deputado(a),22,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/141464,José Airton Félix Cirilo,10000,Deputado(a),41,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/141470,José Guimarães,10000,Deputado(a),40,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/204555,José Ricardo,10000,Deputado(a),23,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/209189,Joseildo Ramos,10000,Deputado(a),49,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/178825,Leo de Brito,10000,Deputado(a),42,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/74156,Leonardo Monteiro,10000,Deputado(a),13,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/178866,Luizianne Lins,10000,Deputado(a),36,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/160535,Marcon,10000,Deputado(a),8,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/74398,Maria do Rosário,10000,Deputado(a),37,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/204428,Marília Arraes,10000,Deputado(a),27,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/188097,Merlong Solano,10000,Deputado(a),29,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/204453,Natália Bonavides,10000,Deputado(a),26,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/178986,Nilto Tatto,10000,Deputado(a),19,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/160556,Padre João,10000,Deputado(a),44,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/74160,Patrus Ananias,10000,Deputado(a),3,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/171617,Paulão,10000,Deputado(a),18,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/204492,Paulo Guedes,10000,Deputado(a),24,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/74400,Paulo Pimenta,10000,Deputado(a),25,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/141488,Paulo Teixeira,10000,Deputado(a),5,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/160604,Pedro Uczai,10000,Deputado(a),35,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/204467,Professora Rosa Neide,10000,Deputado(a),12,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/74161,Reginaldo Lopes,10000,Deputado(a),46,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/178925,Rejane Dias,10000,Deputado(a),33,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/204480,Rogério Correia,10000,Deputado(a),7,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/73604,Rui Falcão,10000,Deputado(a),28,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/160610,Valmir Assunção,10000,Deputado(a),34,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/74376,Vander Loubet,10000,Deputado(a),38,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/74283,Vicentinho,10000,Deputado(a),30,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/160569,Waldenor Pereira,10000,Deputado(a),2,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/178889,Zé Carlos,10000,Deputado(a),50,1
2313782,https://dadosabertos.camara.leg.br/api/v2/deputados/160592,Zeca Dirceu,10000,Deputado(a),43,1
2313794,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,Alexandre Frota,10000,Deputado(a),1,1
2313796,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,Alexandre Frota,10000,Deputado(a),1,1
2313787,https://dadosabertos.camara.leg.br/api/v2/deputados/204528,Adriana Ventura,10000,Deputado(a),6,1
2313787,https://dadosabertos.camara.leg.br/api/v2/deputados/204516,Alexis Fonteyne,10000,Deputado(a),3,1
2313787,https://dadosabertos.camara.leg.br/api/v2/deputados/204365,Gilson Marques,10000,Deputado(a),4,1
2313787,https://dadosabertos.camara.leg.br/api/v2/deputados/204523,Lucas Gonzalez,10000,Deputado(a),7,1
2313787,https://dadosabertos.camara.leg.br/api/v2/deputados/156190,Marcel van Hattem,10000,Deputado(a),8,1
2313787,https://dadosabertos.camara.leg.br/api/v2/deputados/204461,Paulo Ganime,10000,Deputado(a),1,1
2313787,https://dadosabertos.camara.leg.br/api/v2/deputados/204519,Tiago Mitraud,10000,Deputado(a),2,1
2313787,https://dadosabertos.camara.leg.br/api/v2/deputados/204532,Vinicius Poit,10000,Deputado(a),5,1
2313800,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,Alexandre Frota,10000,Deputado(a),1,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/160508,Afonso Florence,10000,Deputado(a),47,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/204495,Airton Faleiro,10000,Deputado(a),5,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/204501,Alencar Santana Braga,10000,Deputado(a),18,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/204503,Alexandre Padilha,10000,Deputado(a),19,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/73433,Arlindo Chinaglia,10000,Deputado(a),25,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/73701,Benedita da Silva,10000,Deputado(a),24,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/141335,Beto Faro,10000,Deputado(a),45,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/160538,Bohn Gass,10000,Deputado(a),3,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/204352,Camilo Capiberibe,10000,Deputado(a),29,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/204426,Carlos Veras,10000,Deputado(a),10,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/141398,Carlos Zarattini,10000,Deputado(a),28,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/204370,Célio Moura,10000,Deputado(a),4,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/74060,Daniel Almeida,10000,Deputado(a),55,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/132504,Enio Verri,10000,Deputado(a),9,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/160575,Erika Kokay,10000,Deputado(a),43,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/204393,Frei Anastacio Ribeiro,10000,Deputado(a),34,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/152605,Glauber Braga,10000,Deputado(a),66,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/107283,Gleisi Hoffmann,10000,Deputado(a),15,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/178964,Heitor Schuch,10000,Deputado(a),51,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/178873,Helder Salomão,10000,Deputado(a),21,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/73482,Henrique Fontana,10000,Deputado(a),53,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/73531,Ivan Valente,10000,Deputado(a),65,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/178970,João Daniel,10000,Deputado(a),33,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/178857,Jorge Solla,10000,Deputado(a),26,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/141464,José Airton Félix Cirilo,10000,Deputado(a),57,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/141470,José Guimarães,10000,Deputado(a),14,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/204555,José Ricardo,10000,Deputado(a),49,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/209189,Joseildo Ramos,10000,Deputado(a),44,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/178825,Leo de Brito,10000,Deputado(a),22,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/74156,Leonardo Monteiro,10000,Deputado(a),48,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/74784,Luiza Erundina,10000,Deputado(a),64,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/178866,Luizianne Lins,10000,Deputado(a),32,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/160535,Marcon,10000,Deputado(a),2,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/74398,Maria do Rosário,10000,Deputado(a),7,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/204428,Marília Arraes,10000,Deputado(a),50,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/188097,Merlong Solano,10000,Deputado(a),23,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/204453,Natália Bonavides,10000,Deputado(a),39,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/178986,Nilto Tatto,10000,Deputado(a),8,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/178987,Orlando Silva,10000,Deputado(a),52,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/160556,Padre João,10000,Deputado(a),37,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/74160,Patrus Ananias,10000,Deputado(a),20,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/171617,Paulão,10000,Deputado(a),13,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/204492,Paulo Guedes,10000,Deputado(a),61,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/74400,Paulo Pimenta,10000,Deputado(a),46,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/141488,Paulo Teixeira,10000,Deputado(a),16,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/160604,Pedro Uczai,10000,Deputado(a),1,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/73943,Perpétua Almeida,10000,Deputado(a),30,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/160641,Professora Marcivania,10000,Deputado(a),31,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/204467,Professora Rosa Neide,10000,Deputado(a),12,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/74161,Reginaldo Lopes,10000,Deputado(a),63,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/178925,Rejane Dias,10000,Deputado(a),36,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/204480,Rogério Correia,10000,Deputado(a),17,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/74371,Rubens Otoni,10000,Deputado(a),27,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/178887,Rubens Pereira Júnior,10000,Deputado(a),54,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/73604,Rui Falcão,10000,Deputado(a),42,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/204535,Sâmia Bomfim,10000,Deputado(a),60,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/157130,Túlio Gadêlha,10000,Deputado(a),62,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/160610,Valmir Assunção,10000,Deputado(a),6,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/74376,Vander Loubet,10000,Deputado(a),35,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/74283,Vicentinho,10000,Deputado(a),38,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/204483,Vilson da Fetaemg,10000,Deputado(a),56,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/215044,Vivi Reis,10000,Deputado(a),59,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/160569,Waldenor Pereira,10000,Deputado(a),11,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/74439,Wolney Queiroz,10000,Deputado(a),40,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/178889,Zé Carlos,10000,Deputado(a),41,1
2313797,https://dadosabertos.camara.leg.br/api/v2/deputados/204559,Zé Neto,10000,Deputado(a),58,1
