numeroDoc,idDeputado,nomeDeputado,tipo_despesa,fornecedor,valor,data
80543,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,AGUAS GUARIROBA / MS,99.18,2023-02-08T00:00:00
81921,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,AGUAS GUARIROBA / MS,187.91,2023-09-11T00:00:00
89674,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,AGUAS GUARIROBA / MS,106.91,2023-05-11T00:00:00
9355,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,AGUAS GUARIROBA / MS,139.31,2023-03-10T00:00:00
93933,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,AGUAS GUARIROBA / MS,139.31,2023-08-11T00:00:00
95580,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,AGUAS GUARIROBA / MS,221.06,2023-08-11T00:00:00
96506/B02,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,AGUAS GUARIROBA / MS,221.06,2023-12-11T00:00:00
96921,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,AGUAS GUARIROBA / MS,139.31,2023-04-11T00:00:00
78952,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,AGUAS GUARIROBA SA,155.51,2023-06-10T00:00:00
0001679814,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CLARO S.A. / NET,432.63,2023-03-10T00:00:00
0002377781,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CLARO S.A. / NET,397.87,2023-11-10T00:00:00
17946436,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CLARO S.A. / NET,361.44,2023-03-21T00:00:00
18340240042023,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CLARO S.A. / NET,376.98,2023-04-21T00:00:00
18747963,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CLARO S.A. / NET,376.98,2023-05-21T00:00:00
19147698,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CLARO S.A. / NET,376.98,2023-06-21T00:00:00
19559970,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CLARO S.A. / NET,376.98,2023-07-21T00:00:00
19956088,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CLARO S.A. / NET,397.87,2023-08-21T00:00:00
20368449092023,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CLARO S.A. / NET,397.87,2023-09-21T00:00:00
0002467818,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CLARO S.A. / TELECOMUNICAÇÕES - S.A.,403.49,2023-12-08T00:00:00
0002558990,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CLARO S.A. / TELECOMUNICAÇÕES - S.A.,403.49,2024-01-09T00:00:00
0835,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,IMAGETECH TECNOLOGIA EM INFORMATICA LTDA,2660.0,2023-03-20T00:00:00
08462023,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,IMAGETECH TECNOLOGIA EM INFORMATICA LTDA,2660.0,2023-04-24T00:00:00
0856/2023,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,IMAGETECH TECNOLOGIA EM INFORMATICA LTDA,2660.0,2023-05-18T00:00:00
08662023,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,IMAGETECH TECNOLOGIA EM INFORMATICA LTDA,2660.0,2023-06-20T00:00:00
08972023,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,IMAGETECH TECNOLOGIA EM INFORMATICA LTDA,2660.0,2023-09-19T00:00:00
0907/2023,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,IMAGETECH TECNOLOGIA EM INFORMATICA LTDA,2660.0,2023-10-18T00:00:00
0917/23,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,IMAGETECH TECNOLOGIA EM INFORMATICA LTDA,2660.0,2023-11-20T00:00:00
0928/2023,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,IMAGETECH TECNOLOGIA EM INFORMATICA LTDA,2660.0,2023-12-18T00:00:00
876,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,IMAGETECH TECNOLOGIA EM INFORMATICA LTDA,2660.0,2023-07-19T00:00:00
8872023,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,IMAGETECH TECNOLOGIA EM INFORMATICA LTDA,2660.0,2023-08-18T00:00:00
00010595,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,JOBB'S INFORMATICA LTDA - ME,765.0,2023-05-03T00:00:00
00010740,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,JOBB'S INFORMATICA LTDA - ME,520.0,2023-08-30T00:00:00
2362,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,NEWPC TECNOLOGIA EIRELLI,1115.0,2023-03-16T00:00:00
2543,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,NEWPC TECNOLOGIA EIRELLI,1115.0,2023-04-10T00:00:00
2543,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,NEWPC TECNOLOGIA EIRELLI,1115.0,2023-05-08T00:00:00
2631,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,NEWPC TECNOLOGIA EIRELLI,1115.0,2023-06-07T00:00:00
2830,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,NEWPC TECNOLOGIA EIRELLI,1115.0,2023-08-08T00:00:00
2929,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,NEWPC TECNOLOGIA EIRELLI,1115.0,2023-09-06T00:00:00
3035,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,NEWPC TECNOLOGIA EIRELLI,1730.0,2023-10-09T00:00:00
3246,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,NEWPC TECNOLOGIA EIRELLI,1730.0,2023-12-08T00:00:00
3334,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,NEWPC TECNOLOGIA EIRELLI,1730.0,2024-01-08T00:00:00
2727,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,NEWPC TECNOLOGIA LTDA,1115.0,2023-07-17T00:00:00
240140623/2023-8,204358,Beto Pereira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,PREFEITURA MUNICIPAL DE CAMPO GRANDE,201.83,2023-02-10T00:00:00
82129,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,ALCEU JOAO GNOATTO,457.4,2023-06-27T00:00:00
86245,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,ALCEU JOAO GNOATTO,104.85,2023-10-02T00:00:00
31052023 3,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,ALMEIDA BLITZKOW EMPREENDIMENTOS IMOBILIARIOS LTDA,2500.0,2023-05-31T00:00:00
49124,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CASA DO ESCRITORIO LTDA - EPP - MATRIZ,36.29,2023-02-09T00:00:00
000506288,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Claro NXT Telecomunicações S.A.,306.03,2023-07-19T00:00:00
0005408207,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Claro NXT Telecomunicações S.A.,306.08,2023-09-19T00:00:00
0005580267,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Claro NXT Telecomunicações S.A.,306.08,2023-10-18T00:00:00
0005746089,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Claro NXT Telecomunicações S.A.,308.71,2023-11-17T00:00:00
00074707093,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Claro NXT Telecomunicações S.A.,298.29,2023-05-18T00:00:00
21996845,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,69.1,2023-02-08T00:00:00
21996846,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,71.99,2023-02-08T00:00:00
21996847,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,21.86,2023-02-08T00:00:00
26070240,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,78.43,2023-03-10T00:00:00
27050141,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,24.21,2023-03-10T00:00:00
30440706,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,24.09,2023-04-11T00:00:00
32303019,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,79.54,2023-04-11T00:00:00
32303020,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,84.66,2023-04-11T00:00:00
37344355,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,114.21,2023-05-10T00:00:00
37344356,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,119.41,2023-05-10T00:00:00
37344357,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,23.87,2023-05-10T00:00:00
42499490,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,79.46,2023-06-09T00:00:00
42499491,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,79.57,2023-06-09T00:00:00
42499492,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,23.87,2023-06-09T00:00:00
48144597,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,81.93,2023-07-12T00:00:00
48144598,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,25.39,2023-07-11T00:00:00
53155164,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,83.85,2023-08-10T00:00:00
53155165,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,26.75,2023-08-10T00:00:00
53859426,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,86.04,2023-08-11T00:00:00
58457375,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,84.26,2023-09-11T00:00:00
58457376,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,88.43,2023-09-11T00:00:00
58457377,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,37.96,2023-09-11T00:00:00
63667647,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,86.41,2023-10-10T00:00:00
63667648,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,86.41,2023-10-10T00:00:00
63667662,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,26.86,2023-10-10T00:00:00
67973841,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,83.51,2023-07-11T00:00:00
67974023,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,78.43,2023-03-10T00:00:00
68817457,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,86.47,2023-11-09T00:00:00
68817458,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,86.47,2023-11-09T00:00:00
1261,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,EMIDIO SOUTO PEREIRA - EPP,1200.0,2023-02-08T00:00:00
1386,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,EMIDIO SOUTO PEREIRA - EPP,680.3,2023-08-04T00:00:00
62196,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,GRZ INFORMATICA LTDA,66.0,2023-10-19T00:00:00
748644,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Kalunga SA,84.8,2023-05-02T00:00:00
11460,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,MOREIRA ALVES CIA LTDA - ME,230.0,2023-03-16T00:00:00
11464,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,MOREIRA ALVES CIA LTDA - ME,39.5,2023-03-16T00:00:00
001117 set 23,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,MUNICIPIO DE CURITIBA,254.62,2023-09-20T00:00:00
001117 set 23 sublote 04,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,MUNICIPIO DE CURITIBA,254.62,2023-09-20T00:00:00
20062023,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,MUNICIPIO DE CURITIBA,254.62,2023-06-20T00:00:00
20062023 2,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,MUNICIPIO DE CURITIBA,254.62,2023-06-20T00:00:00
20102023  3,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,MUNICIPIO DE CURITIBA,254.62,2023-10-20T00:00:00
201023 4,220683,Beto Richa,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,MUNICIPIO DE CURITIBA,254.62,2023-10-20T00:00:00
26853,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,LOCATI SERVIÇOS E LOCAÇÃO DE EQUIPAMENTOS,135.33,2023-02-23T00:00:00
00000045,204374,Bia Kicis,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,NATALI AMORIM GOMES MORALES,3500.0,2023-02-02T00:00:00
104,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,APIS SOLUÇÕES TECNOLOGIA DA INFORMAÇÃO LTDA,220.0,2023-10-18T00:00:00
115,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,APIS SOLUÇÕES TECNOLOGIA DA INFORMAÇÃO LTDA,220.0,2023-11-09T00:00:00
123,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,APIS SOLUÇÕES TECNOLOGIA DA INFORMAÇÃO LTDA,220.0,2023-12-05T00:00:00
138,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,APIS SOLUÇÕES TECNOLOGIA DA INFORMAÇÃO LTDA,220.0,2024-01-12T00:00:00
22,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,APIS SOLUÇÕES TECNOLOGIA DA INFORMAÇÃO LTDA,220.0,2023-04-13T00:00:00
2279,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,APIS SOLUÇÕES TECNOLOGIA DA INFORMAÇÃO LTDA,220.0,2023-02-07T00:00:00
29,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,APIS SOLUÇÕES TECNOLOGIA DA INFORMAÇÃO LTDA,220.0,2023-04-18T00:00:00
42,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,APIS SOLUÇÕES TECNOLOGIA DA INFORMAÇÃO LTDA,220.0,2023-05-18T00:00:00
45,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,APIS SOLUÇÕES TECNOLOGIA DA INFORMAÇÃO LTDA,220.0,2023-06-07T00:00:00
60,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,APIS SOLUÇÕES TECNOLOGIA DA INFORMAÇÃO LTDA,220.0,2023-07-04T00:00:00
74,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,APIS SOLUÇÕES TECNOLOGIA DA INFORMAÇÃO LTDA,220.0,2023-08-08T00:00:00
93,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,APIS SOLUÇÕES TECNOLOGIA DA INFORMAÇÃO LTDA,220.0,2023-09-11T00:00:00
949844,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,BRUNELA COMERCIAL DE ALIMENTOS S/A,15.98,2023-03-21T00:00:00
525648,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CEB DISTRIBUICAO S.A.,30.02,2023-09-13T00:00:00
525649,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CEB DISTRIBUICAO S.A.,34.16,2023-09-13T00:00:00
525650,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CEB DISTRIBUICAO S.A.,160.65,2023-09-13T00:00:00
67775296,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CEB DISTRIBUICAO S.A.,28.06,2023-02-10T00:00:00
67775297,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CEB DISTRIBUICAO S.A.,38.71,2023-02-10T00:00:00
67775298,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CEB DISTRIBUICAO S.A.,130.34,2023-02-11T00:00:00
68938763,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CEB DISTRIBUICAO S.A.,35.5,2023-03-14T00:00:00
68938764,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CEB DISTRIBUICAO S.A.,38.53,2023-03-14T00:00:00
68938765,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CEB DISTRIBUICAO S.A.,169.1,2023-03-14T00:00:00
70102930,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CEB DISTRIBUICAO S.A.,33.41,2023-04-12T00:00:00
70102931,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CEB DISTRIBUICAO S.A.,43.08,2023-04-12T00:00:00
70102932,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CEB DISTRIBUICAO S.A.,163.44,2023-04-12T00:00:00
71269770,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CEB DISTRIBUICAO S.A.,36.55,2023-05-11T00:00:00
71269771,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CEB DISTRIBUICAO S.A.,31.6,2023-05-11T00:00:00
71269772,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CEB DISTRIBUICAO S.A.,156.95,2023-05-11T00:00:00
72438256,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CEB DISTRIBUICAO S.A.,40.0,2023-06-13T00:00:00
72438257,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CEB DISTRIBUICAO S.A.,44.97,2023-06-13T00:00:00
72438258,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CEB DISTRIBUICAO S.A.,160.9,2023-06-13T00:00:00
73608687,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CEB DISTRIBUICAO S.A.,34.49,2023-07-12T00:00:00
73608688,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CEB DISTRIBUICAO S.A.,39.51,2023-07-12T00:00:00
73608689,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CEB DISTRIBUICAO S.A.,160.64,2023-07-12T00:00:00
74780931,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CEB DISTRIBUICAO S.A.,29.75,2023-08-11T00:00:00
74780932,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CEB DISTRIBUICAO S.A.,29.75,2023-08-11T00:00:00
74780933,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CEB DISTRIBUICAO S.A.,137.03,2023-08-11T00:00:00
77128923,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CEB DISTRIBUICAO S.A.,32.14,2023-10-13T00:00:00
77128924,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CEB DISTRIBUICAO S.A.,35.5,2023-10-13T00:00:00
77128925,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CEB DISTRIBUICAO S.A.,156.4,2023-10-13T00:00:00
78305124,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CEB DISTRIBUICAO S.A.,36.91,2023-11-13T00:00:00
78305125,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CEB DISTRIBUICAO S.A.,36.03,2023-11-13T00:00:00
78305126,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CEB DISTRIBUICAO S.A.,158.43,2023-11-13T00:00:00
79481781,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CEB DISTRIBUICAO S.A.,33.49,2023-12-14T00:00:00
79481782,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CEB DISTRIBUICAO S.A.,32.58,2023-12-14T00:00:00
79481783,204374,Bia Kicis,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CEB DISTRIBUICAO S.A.,155.23,2023-12-14T00:00:00
